update,policy_loss,value_loss,entropy,steps
0,-0.10376247763633728,10.844511985778809,2.7678964138031006,128
1,-0.13859649002552032,12.067305564880371,2.6064281463623047,256
2,-0.1109531819820404,13.378486633300781,2.2385878562927246,384
3,-0.048618633300065994,18.427528381347656,2.168797731399536,512
4,-0.1110675036907196,14.306219100952148,2.2014098167419434,640
5,-0.12641651928424835,17.946063995361328,2.1847620010375977,768
6,-0.1618027687072754,22.770715713500977,1.7317252159118652,896
7,-0.009855687618255615,17.993621826171875,1.848792314529419,1024
8,0.019534405320882797,18.628503799438477,1.4139269590377808,1152
9,-0.1501617133617401,27.11652374267578,1.2377145290374756,1280
10,-0.13338635861873627,27.356563568115234,1.2362154722213745,1408
11,0.03334423527121544,23.12906265258789,1.0861889123916626,1536
12,-0.003192991018295288,22.757164001464844,0.8178607225418091,1664
13,-0.10230468958616257,23.739164352416992,0.802075207233429,1792
14,-0.027413412928581238,20.563539505004883,0.8426714539527893,1920
15,0.016697155311703682,20.163209915161133,0.7059849500656128,2048
16,-0.04440455883741379,21.69777488708496,0.5929530262947083,2176
17,0.06818817555904388,16.08696746826172,0.9287316203117371,2304
18,-0.12432066351175308,21.929885864257812,0.6463291645050049,2432
19,-0.03516199439764023,23.386371612548828,0.714664101600647,2560
20,-0.025867439806461334,19.26524543762207,0.6361864805221558,2688
21,0.12836070358753204,17.103662490844727,1.0582693815231323,2816
22,-0.056754980236291885,17.510744094848633,0.9469631314277649,2944
